,Uid,distances,impact
86,15430066,2.9858962090283336,0.0637854418532041
87,15430009,3.0613827978854853,0.0636701479381901
88,18887005,1.017268180097321,0.0633895755639628
89,18366001,0.643433700598852,0.06330832286756138
90,17388003,5.789386472847878,0.063137375943956
91,18366013,0.5596088099196798,0.061672449839598555
92,18888003,0.795502076508782,0.061560591486861264
93,15428001,3.052814658775359,0.061276971084592846
94,17790004,4.106187399696715,0.060536162242495646
95,15436014,2.8257613680049434,0.060221558096621136
96,15422003,3.3746652880128267,0.06003711936883221
97,17390004,6.225727491953881,0.058987296492840374
98,17353002,6.0418527883683835,0.0585437163974785
99,18887007,0.8824521109131366,0.0584908221459421
100,18350009,1.3500712260533883,0.05842421231719292
101,17353001,6.0432347209831265,0.05827503611679377
102,15422002,3.376182514901305,0.05810147823962724
103,18350010,1.348827263624067,0.057445974065693704
104,17386003,5.270410128526411,0.05711236941815244
105,18368003,1.0996677223488656,0.05693277976816483
106,18257001,1.0181846360199853,0.05678745451298669
107,17390003,6.239065581722267,0.0565377145291192
108,15430067,2.9829429936280887,0.05645190443905715
109,18257002,1.0165918918605161,0.05645016443861901
110,15429003,3.175868717950239,0.055926896372783606
111,15425027,3.1898916958314527,0.05572860317560318
112,15425026,3.188338628918085,0.055332355192075335
113,18346002,2.1779911242487753,0.0553170086719057
114,17382002,3.242094813742617,0.055286232768599355
115,15430018,2.986987944166963,0.054905451801515175
116,18371003,2.0398842761066542,0.05470168928658754
117,18523002,1.9146559607414453,0.05463451795474536
118,18887017,0.9716670675249438,0.054495196015867345
119,17390002,6.196343513852912,0.054349535140705625
120,18890006,0.3576444088686869,0.05430687109265171
121,15430019,2.9839165172962048,0.05406092687879549
122,18372020,2.464373488111782,0.053311109338772276
123,18369024,1.6688352213819617,0.053248994130121054
124,18383004,1.0603745094239312,0.052378245750433344
125,18361004,0.37479011012377383,0.05211231999728776
126,18890017,0.40751541682376485,0.052107337954711924
127,18346003,2.221787067403933,0.05195567022915748
128,18361002,0.4747704695550188,0.05164971848807967
129,18888004,0.7972518240304547,0.051522857238268056
130,18299003,1.2697472844937425,0.051470715490861026
131,17370030,5.66418082025217,0.051278774885110234
132,18890002,0.3943581722138906,0.05108222044194884
133,17390005,6.228475288993926,0.051003612586532056
134,15430079,3.024660583901305,0.05091538113403194
135,15425025,3.1866560994831286,0.05071237962174419
136,18523001,1.917162477947453,0.050669343562602116
137,17392004,6.269522590020523,0.05058722764373655
138,17402004,5.578574888120532,0.05051240301562215
139,18392002,2.9036777753971013,0.0503459149367804
140,17403004,5.730670952875838,0.0502273319551676
141,17406004,6.180247341375434,0.049950304212710184
142,15436016,2.8368069677856513,0.04987684136234266
143,15430080,3.0236929932997456,0.04970780295287504
144,18299005,1.2729193304593536,0.0496208559396986
145,18888006,0.754719696613635,0.0495175708903125
146,18297002,1.2813879707835387,0.04947511547228019
147,15425028,3.204845124705317,0.04943437407820424
148,18371002,2.14173673521218,0.049372555608291416
149,18361003,0.3739951050148718,0.04926803254261368
150,18364002,0.10718401552857174,0.04897235778385093
151,17377007,3.4026012770068497,0.048673005729549565
152,18364005,0.06653968349747681,0.04866065677299555
153,17377006,3.405344761164082,0.04811181204134374
154,15425029,3.2023072681026044,0.04741110084903198
155,17399005,5.43270951933187,0.04731422089672391
156,15422009,3.308333725620592,0.04680562300272712
157,18211002,0.8443829129800169,0.046216408599617745
158,17392001,6.265458476040755,0.04606507131464005
159,18857033,4.751712985477176,0.04578566933074113
160,17382001,3.2409884204616723,0.04572420426585547
161,18890016,0.4056777137076002,0.04545569650867863
162,18297001,1.2841465610442393,0.04538913522134773
163,18350017,1.3652544931542325,0.04483000860340445
164,18330003,0.7665327855459061,0.044286655778318355
165,15442007,3.1738713193459316,0.043859774374760775
166,17400003,5.2054419929555245,0.04372258194168523
167,17405004,5.955011065039075,0.04347008263057711
168,15430020,2.981023786532788,0.04330089558381059
169,17427004,4.679706693203862,0.043194118290691336
170,17370027,5.670278427385251,0.043100498351972986
171,18383001,1.00871318235486,0.04273730468301015
172,18372002,2.463915692258815,0.04244777662214033
173,18371001,2.1429295702030458,0.04242935721257681
174,18364001,0.11016092354509315,0.04223895062987487
175,17368006,5.865830764506553,0.042230806951912225
176,18857032,4.75453721773508,0.0420127953579209
177,17390001,6.194862510152613,0.04175056588723741
178,18384005,0.9975045095584267,0.040722272064327304
179,17404004,5.864085886235326,0.04069438692183384
180,17407004,6.265026326184498,0.04068359931179967
181,17399010,5.291458842113386,0.040511399160515084
182,18297003,1.274907926414306,0.04024366450101253
183,18890007,0.44384896190988177,0.04016540136925729
184,17402001,5.516164782661559,0.04005830604150041
185,18384001,0.9121195709654948,0.03994955353142789
186,17400004,5.116153767909308,0.039879928114579126
187,18383003,1.0593176540154459,0.03980141074679614
188,18890005,0.3601395477999524,0.03971369618823521
189,17427001,4.774671671926984,0.0394186822904356
190,18257003,1.0146370365381663,0.03925078005542045
191,17408004,6.438027549986121,0.03921405790382114
192,18197015,7.735549858663827,0.039089703713360416
193,15436013,2.8226785026827046,0.038705443585674404
194,18384002,0.9132615575734485,0.03867683249196131
195,15425030,3.1999390031599684,0.03867237680149324
196,18371007,2.1154247849482517,0.03858774537822096
197,18366012,0.5602843605892353,0.03839013203634958
198,17451006,6.463393446420908,0.03785894359333898
199,18197004,7.768956591142906,0.03769714666289299
200,18364004,0.06374291313719167,0.03731779098478512
201,18383002,1.0083914494147992,0.03718384307330454
202,15442008,3.1754556176232813,0.036910187591007476
203,15430012,3.0459235015736774,0.03686139767788376
204,18890003,0.39677634245852494,0.036852581078254266
205,15427004,3.166773030673022,0.036487208686258966
206,18330004,0.7695399812317264,0.036170088701801724
207,18384009,0.9444317364186079,0.0360176872334782
208,18369010,1.5684488415992284,0.03581347286950275
209,15422008,3.311021796816323,0.03580307213339885
210,18350018,1.363051968632635,0.035781549824965064
211,18350015,1.450411029044324,0.03575848982318561
212,18392001,2.905045042441919,0.035600103131789435
213,18523003,1.912125536799414,0.03539745366388148
214,18890010,0.31562615196417787,0.03532996892972381
215,17353004,5.997344228781886,0.03529810152212509
216,18369011,1.598187814315401,0.03523755845850084
217,15442004,3.168351150361603,0.03521306065774382
218,18366002,0.6435995347376496,0.03514939585138583
219,17390008,6.241123191661964,0.0347774942639433
220,19002002,2.5254153617619286,0.03468690383793696
221,18384011,0.9383199668158684,0.03438348720697385
222,18890001,0.3920809164629839,0.034233325209505706
223,17399007,5.3241005558876235,0.03394325259059051
224,18890008,0.44204537375203523,0.03391277567347569
225,17382009,3.3180303048830293,0.033626452451903585
226,15436015,2.828767469182421,0.03360784270056984
227,18350014,1.4519139134231622,0.03360221729279332
228,18297004,1.2777743430946102,0.03359331012915164
229,18384010,0.9413907094095365,0.03352384411029281
230,17427002,4.712578156676472,0.03340636925705729
231,18350016,1.4495027990421452,0.032960839206462686
232,18887014,0.9734715903644229,0.0329257263923296
233,17403002,5.666381960659814,0.03291458230373664
234,18369025,1.6691082877771353,0.03287696843459685
235,18257011,1.063530283896295,0.03281102541407297
236,18371009,2.0613773987545496,0.03264961820089874
237,18940001,2.792403132783616,0.032621430599550985
238,18330002,0.7638644004827985,0.032273479107893056
239,18350021,1.3561593954973548,0.03206925712522959
240,18371008,2.1137179630198797,0.03203069365335249
241,18887015,0.9888170357071718,0.03187333220083624
242,18371010,2.013967125477754,0.03170195551527144
243,18890009,0.3137324637450067,0.03169158256945905
244,18350013,1.4531904038060819,0.03159615283114632
245,19113001,2.598929658060676,0.03156912442317366
246,18436007,2.009324204494209,0.031523468171696205
247,18384008,0.9402815538931046,0.03144323195447203
248,18371006,2.109042806952118,0.03134747849652493
249,18257010,1.0651365507079291,0.031311319106233235
250,18384007,0.9432769079459978,0.03123184072479093
251,19113004,2.64015255590814,0.03095094149255591
252,18436005,2.0155465832084114,0.030733582587948588
253,18330006,0.7732141647236972,0.03065893912105449
254,17453012,7.162007914387305,0.030650735323364972
255,15430016,3.0179304024899896,0.0306096780140387
256,18361001,0.4741569089788831,0.030582638182052632
257,19002007,2.4624224288566263,0.03041099273987989
258,18371005,2.1074465665874937,0.030409233263836856
259,18940003,2.715085218001481,0.029983911733621246
260,17399004,5.433948844567437,0.02990692602701894
261,18365023,0.2765437176727261,0.029706023666167845
262,18967003,2.753858075875566,0.029338841270833367
263,18299002,1.2668534799230609,0.029264901220870748
264,17451005,6.460544326733724,0.02911080561791829
265,18350019,1.3608524720824025,0.029023549126695983
266,15430017,3.019619236373207,0.02896736119491912
267,15050001,4.383339300425312,0.028696278182428245
268,19113002,2.59659156311633,0.028349348385192194
269,18384016,0.9352794594244195,0.02824706059883342
270,19113003,2.6379409698865555,0.028186240356611304
271,15430007,3.0761249030480085,0.02800600751704218
272,15424005,3.3379716159377324,0.027857580055607154
273,18197014,7.73670726515817,0.027843473746124274
274,17451003,6.44434381095527,0.027751430600225554
275,18384004,0.9992288712258299,0.027746560859585552
276,17377002,3.458119782915544,0.02755004026627642
277,18237007,4.714658315502198,0.02717099195918283
278,18948001,2.951530682731252,0.0270891128837855
279,17404002,5.775829200785888,0.026968375246524557
280,18257012,1.0614406676451649,0.02691010596163607
281,17390007,6.243121227278921,0.026659805010494524
282,18330005,0.7711797632588293,0.026536498631239427
283,17407002,6.189951584834034,0.026466305754789192
284,17427005,4.633960853589461,0.02634484990266726
285,18197002,7.755704032409091,0.026277621096179603
286,17388002,5.767611873405004,0.026046952736077666
287,18384006,0.9461422900455877,0.026021237733790628
288,14029002,0.8438909206863497,0.02598239057427627
289,18197003,7.770209780878037,0.025920776133700404
290,15427005,3.167522354102991,0.025913080460015638
291,17405002,5.913922872364348,0.02589358274487085
292,17377003,3.4593448129273083,0.025428375025633897
293,17453011,7.251078381606576,0.025385573981194533
294,17400005,5.10301845819897,0.025041262313141698
295,18350011,1.3486818515197623,0.024816357362223502
296,18888002,0.8273029165566665,0.02475530277271443
297,18211001,0.8422599487178002,0.02475087536857248
298,18967005,2.8227284573749993,0.02459032107554443
299,18346001,2.175355091927027,0.024496655059792056
300,18523009,1.9639974778799354,0.02437315622263801
301,18887013,0.9754816623109722,0.02419700432995199
302,19002001,2.523097356364859,0.024088832001850975
303,18350020,1.3586560182094403,0.02399394678153754
304,15050002,4.384606410276052,0.023974137304706357
305,18940002,2.7391641573973065,0.02393985607675472
306,18890013,0.4401567574475869,0.023449283983403776
307,17406002,6.116703971865223,0.023164113894353598
308,17371003,5.777826180314128,0.023088653266108202
309,18237008,4.714941623580455,0.023050433836937043
310,17377005,3.4083438779621718,0.022904140587944703
311,18211003,0.8467403702166134,0.02259473805802615
312,17400006,5.0755234189639165,0.022527646624517186
313,17408002,6.377763841429173,0.02250930223148261
314,17399006,5.324654723994884,0.022450625011302853
315,19113010,2.6167163773644955,0.022424185713753313
316,14029003,0.8448926796229016,0.022312953651703358
317,18365018,0.14827423584750365,0.022297943951213903
318,14029001,0.8427674007426751,0.022243948059762875
319,18948002,2.8168640203349713,0.022035216605143508
320,18532003,4.76568632721604,0.021896345796336304
321,18887019,0.9849901340962071,0.021844170368289006
322,19002003,2.5345741715225905,0.021624956076073343
323,17370026,5.5954719373722455,0.02158872285292583
324,18369007,1.5275844191853964,0.02157874049710885
325,18436009,2.037875158691394,0.021465026030835232
326,18350004,1.3673677494933218,0.021454993809417417
327,18372010,2.358311924565628,0.02145471011718389
328,17404005,5.834712759537027,0.02141517991216233
329,15430015,3.016003933149155,0.021344584913143637
330,17451002,6.4464627732791016,0.02118864804771586
331,18370003,1.7590376714579234,0.021125739539653247
332,18383007,1.020724883194985,0.021066396776023684
333,19002004,2.4854124155753206,0.021039197956262943
334,18369009,1.5256073548642155,0.02101141571003048
335,18368005,1.1351433133212074,0.020950861624049768
336,18888001,0.8248399600283659,0.020833688882228973
337,18436002,2.073933328081515,0.020790819330501614
338,17405001,5.913434241311592,0.020780951853791085
339,17400009,5.071530259366865,0.020730010311603368
340,17382010,3.317302738566534,0.02070372511512882
341,15427002,3.144365773977704,0.02048312559854805
342,18330001,0.7607270557995349,0.02046975807529903
343,17380005,3.2544246092302833,0.02045522795361811
344,18887006,0.8848960187695462,0.020437809069083216
345,18368006,1.1466449574612927,0.020393704991231387
346,17368003,5.863763911084029,0.02036498891910197
347,18384019,0.9475738736915481,0.020263544320259876
348,17370025,5.59442159720111,0.020184994714978907
349,17385004,4.551743619651657,0.02002089996933968
350,14029009,0.8459484841469009,0.020004693849118033
351,15430008,3.078260429330998,0.01977051831740124
352,18237005,4.591278551019942,0.019726151257675024
353,17407003,6.265151629605532,0.019635922338370845
354,17408003,6.438865482070819,0.019399861313253518
355,19002006,2.460777064157268,0.019215070286786394
356,17377008,3.3999199855066826,0.019147230341797633
357,18350002,1.4014952587713503,0.019084023251829247
358,17399001,5.424354924114976,0.01892996758085501
359,17451007,6.468635633854389,0.018775706460849608
360,15050003,4.277046447569069,0.018764296532681846
361,18368008,1.1001856175030422,0.01870167337642569
362,15422007,3.313555411872444,0.01867804029614005
363,18369006,1.530496015194041,0.018670715580984244
364,15436005,2.8564703021664997,0.018640205267541055
365,19113007,2.601649000566125,0.018286795460378442
366,18303002,1.4841722475665033,0.018080347990902
367,18369008,1.5286328695749225,0.01804996898440078
368,17371002,5.775546165621551,0.017885916163188458
369,18370004,1.724066715107097,0.017853128890016855
370,18384003,0.9998472030528124,0.017833132528498732
371,15427001,3.143285078081367,0.01782060627383832
372,17453008,7.224204128543355,0.017711992491576622
373,17399003,5.409558113523642,0.017501496753841033
374,18369012,1.5235418709677817,0.017482587191347296
375,17380006,3.25684673613279,0.017467453386811667
376,18369013,1.5228186002074287,0.01735910593442815
377,18368009,1.1400490821055766,0.01727104545236028
378,18303010,1.4143556399576867,0.017182385775471817
379,18303003,1.4814809574796868,0.017173440822540176
380,15436003,2.8059102399587377,0.017039268940202957
381,18368011,1.1529347212490382,0.01702085325682252
382,18368007,1.1225815572724527,0.01691706175574457
383,17385005,4.556427752608472,0.01691380053525996
384,18303009,1.4115819858962062,0.01689053857580442
385,18350012,1.34713025620555,0.01688683515801264
386,18436004,1.9823103410488245,0.016800032553586055
387,18369014,1.5226414354113915,0.016778014406389766
388,17368001,5.943945618953881,0.016638022433684427
389,18365020,0.22753178890659703,0.01663636544998253
390,15429005,3.115136473395944,0.01663144199307226
391,17392002,6.24339382194369,0.01661779915400874
392,19043002,2.775075772688372,0.01658612054069641
393,17407001,6.188857439893391,0.016451493799148075
394,17382008,3.318600596814525,0.016440380532125536
395,15436002,2.8048850924969373,0.01642448341028264
396,18361006,0.4183772230731291,0.016188558981428777
397,18384014,0.9392675307282176,0.016148410256607324
398,18257007,0.9637962836185967,0.016118899856726803
399,18257006,0.9784092588499068,0.015907404396830287
400,17402003,5.5793206526483585,0.015839716784055446
401,17378008,3.3357402548788815,0.0157253970108358
402,15422001,3.377611990314833,0.015309071659730724
403,17451004,6.439425505688307,0.015179833496748542
404,18297006,1.258339679016728,0.015173184420801
405,17427003,4.729190102260623,0.015037269121030985
406,17378009,3.3345918255817795,0.015001418168439213
407,17353005,5.99425342403934,0.014920651373180662
408,15436017,2.8396806386462643,0.01490453067710376
409,18368010,1.1438278037759821,0.014771929097981145
410,17406001,6.11550691646033,0.01474315939497343
411,18890015,0.31799048011931963,0.014734338724665496
412,18301005,1.2656672719374522,0.01470310607909521
413,18384015,0.9364027323839906,0.014696533263645202
414,17453010,7.247174266550614,0.01468458587418329
415,14029005,0.9172208133983537,0.014626222653071726
416,17394004,5.854547850493163,0.014549363946598094
417,18436018,1.9836482324636064,0.01449323605738365
418,18887011,0.8785968042433357,0.014378425711079402
419,17378010,3.3155797829702105,0.014241106765479775
420,17453007,7.226222902835325,0.01423580478760186
421,17394002,5.87699308764245,0.014110326578648651
422,18384012,0.9139746148550493,0.014099524276188671
423,15436001,2.804168507325954,0.014098012973995664
424,18303001,1.4847994108301006,0.014097137257327794
425,18368012,1.158263987269363,0.014095147234911502
426,18372001,2.4640399922762795,0.014089504707063523
427,17453009,7.249089634087594,0.0139917306888525
428,17405003,5.956075102807581,0.013880660061584142
429,17451001,6.4485824315461295,0.013799388694025232
430,18890011,0.4112970165414755,0.013650054229525388
431,17368002,5.988376653247917,0.013638934018100065
432,18237003,4.664627740875469,0.013616478959211954
433,18365025,0.222404231983608,0.013611947001393536
434,18372004,2.409525135011606,0.01361138480574006
435,18384017,0.950582236157701,0.013570858015681739
436,18391002,2.7601023910437945,0.013568928511749092
437,18887004,1.0185512261453062,0.013399099163370204
438,17399009,5.290863987613252,0.013069479611383307
439,17400010,5.068924703338453,0.01299055603945442
440,18890012,0.4091711639319924,0.012955245521043709
441,18523013,1.9343205158309151,0.012906329330916294
442,15430004,3.0555334138396093,0.012803646525573798
443,18301006,1.2649115879047577,0.012765297456638737
444,18384013,0.9144775597410791,0.012694850076336901
445,18303008,1.4088966919818047,0.012529608867354422
446,19113006,2.6001583394189316,0.012519115592851925
447,18237006,4.59113503769373,0.012518258908503577
448,18436008,2.0119505152900006,0.012503474621975774
449,15430006,3.0738068219983123,0.012493277639730608
450,18436006,2.018571239636394,0.012405232749195612
451,18369003,1.4816350444888693,0.012333681007771448
452,14029004,0.9150483222874805,0.01219297702570482
453,14029010,0.8671925762200775,0.012120319651941184
454,18365024,0.2251783937423432,0.012103343425925502
455,15429004,3.1137706654731945,0.012016796470740335
456,18350008,1.3600000335331703,0.011999487814780878
457,15436004,2.8590594116004,0.011967873695623
458,15424006,3.335401997420716,0.011934976298341858
459,18383005,1.0479963440478632,0.011690220928389167
460,17402005,5.539847203789586,0.01161088455448817
461,15427006,3.1685310038095738,0.011402317895951147
462,17404003,5.86512884259624,0.011350724160896202
463,17398004,5.323832179446129,0.011336822374454367
464,15428005,3.052440984804628,0.011308983008806252
465,18301002,1.3051140427283705,0.011237776916678922
466,15436006,2.898663063921678,0.011183116354419128
467,18237002,4.667639072261532,0.011093124852695918
468,17399002,5.427510298861892,0.01106835106616424
469,18301004,1.2838010237743676,0.011040005706992142
470,18436017,1.98291983205508,0.010725065071496079
471,18303015,1.471645554805456,0.010716243199586199
472,15438002,3.002944115421199,0.010532318042229592
473,17453003,7.194674194945892,0.010523517409328484
474,18436001,2.073252912717819,0.010475470449684695
475,17790005,4.106801019608273,0.01039300630722396
476,15426001,3.078226965031224,0.010391211489602505
477,17382004,3.250994048381073,0.010206450212629302
478,19043001,2.7807338292081005,0.010149267205224365
479,18303004,1.4419314500054126,0.01010977707591454
480,17397003,5.452595462227706,0.010088411687147778
481,18303014,1.4692095228283548,0.009991591083087547
482,18257004,1.0127392429806934,0.009854464945888588
483,18391001,2.756608043797957,0.009843089771423338
484,15438001,3.0038640340510496,0.009835462486055536
485,17380004,3.2520867562342457,0.00955796342211946
486,18297005,1.2576805419252,0.009550300578350528
487,15430003,3.0535093711692314,0.009519266055196155
488,17790001,4.1388597214652725,0.009466420529928361
489,17382005,3.2508640728291645,0.009421507170365275
490,18365021,0.230034474475108,0.009359221817632695
491,17453006,7.181278572462464,0.009261072657004037
492,15430005,3.0577411400403745,0.00915236364547768
493,15427003,3.145449070933869,0.009084876014274707
494,18303013,1.4669472858793653,0.009081646945136699
495,17392003,6.2507484458620635,0.008792676191546498
496,18350005,1.365550512778538,0.008752995245272444
497,18301001,1.3080543235411473,0.008736183879343959
498,17382006,3.2734859956059625,0.008727968357990753
499,18364003,0.08767783990821679,0.008632828148057338
500,18983002,2.712730029002073,0.008627058525344063
501,18887018,0.9699165222425673,0.008612676037360928
502,15428004,3.0535480822754097,0.00859394029122376
503,14029006,0.9067103741577593,0.008514281859012087
504,18372005,2.4065155635712605,0.008462859724293424
505,18436011,2.0349710632707403,0.008365194798596204
506,17408001,6.376313036454392,0.008290975085283842
507,18197001,7.827623240805075,0.008260877322051583
508,17388004,5.745327527839119,0.008095418213994926
509,15426002,3.079432564206208,0.00809525101172143
510,17384001,3.738558332524008,0.008066322309628901
511,18257005,0.9681369778166481,0.007907856532677143
512,18330007,0.7465973746491172,0.00787114824539075
513,17371001,5.772765693367629,0.007723749139140062
514,18297007,1.2585878687105638,0.007723188360536622
515,18523011,1.9874835091520422,0.007664039896492772
516,19002005,2.487777228572407,0.007532743705940627
517,18887012,0.8755970655847272,0.0074192390488406436
518,18392004,2.967369919499922,0.007291044665036055
519,18392005,2.9738892821776033,0.0072871052018217775
520,18361005,0.4380659473278138,0.007239054552074731
521,15436007,2.897492154043874,0.007172429229292093
522,18820002,2.5493371263411455,0.0069023097134417845
523,18365019,0.1490585751459813,0.006854099517578158
524,18303006,1.434381314480446,0.006673696306453126
525,17391006,6.708483467595089,0.006669856075775836
526,17386002,5.242638237553851,0.0066358233395847335
527,17391005,6.706403625689382,0.006546944424626907
528,17391010,6.705874048184381,0.006413634157708877
529,17400011,5.107123561978606,0.006327727494181015
530,18523007,1.9231051300446615,0.006318651710987587
531,18523008,1.965428876296324,0.006180214804286188
532,15436008,2.8836346734469758,0.006132132738761164
533,18237001,4.669103209989066,0.00612530218399243
534,18392003,2.9648138953497076,0.006069987823067592
535,17387002,5.60998322145276,0.006012950787778099
536,14029007,0.9064848341174888,0.00596227400508217
537,17402006,5.558123800070409,0.005932430833360292
538,17398002,5.299215150110137,0.005870707900733339
539,17453001,7.159836717313329,0.005811828023983775
540,17391008,6.758991821680311,0.005704408267481941
541,17390006,6.197953372634068,0.005618090513503889
542,18365022,0.27722290503363306,0.005363863233892356
543,18301003,1.2808900184316125,0.00527656478897999
544,18367002,0.8018268816868007,0.005146778481515681
545,17382003,3.251211581256203,0.005048362510409066
546,18299001,1.2898802326719363,0.0050403986458270765
547,18372003,2.431336188532252,0.004990333042722067
548,18523010,1.9627017275194127,0.0049673021632116775
549,17406003,6.181222491022186,0.004952615166919394
550,17391007,6.760523979884807,0.004918173507483997
551,15426005,3.1259768648695663,0.0047576155995274795
552,15426003,3.123789090101478,0.00474591666694877
553,18367003,0.6554106037993978,0.004640300978126065
554,15431026,2.954215965619667,0.004604251578648118
555,18820003,2.5461932597937804,0.004582738558663241
556,18367001,0.8017201297403451,0.004508860830557676
557,17391001,6.889751662676198,0.0044452593318793955
558,15431025,2.951218151453992,0.004414874923320936
559,17403001,5.665372485927453,0.00437157898726337
560,17353006,5.99113007094283,0.004301153786070413
561,17372008,4.789804606439698,0.00427404682058707
562,17391002,6.888087956811731,0.004115844365613974
563,18299004,1.268629230670653,0.004026828089583577
564,17790016,3.9617651873963884,0.004008263665946827
565,17372003,4.831940278236515,0.003886946446739075
566,18237004,4.591840002417987,0.0038408840345351223
567,18303011,1.4295256046921614,0.003733844311503058
568,17453005,7.183839888165838,0.0036781148578548944
569,17386004,5.235138854595909,0.00360491870662992
570,18350001,1.3999429211331849,0.0035793392562411073
571,17372009,4.85199869644365,0.0034133346452203334
572,17400002,5.173672783007334,0.003406092028343228
573,17400012,5.104779833563105,0.0033844340414237247
574,17790012,4.000774160645512,0.0032993633103114437
575,17372002,4.83153473978322,0.0032951111727745593
576,17453002,7.1968231635658135,0.003211524003086169
577,17372007,4.789515652384281,0.0031740672362500976
578,17391003,6.83578444030174,0.002956878055229801
579,18350006,1.3563261947030563,0.0029456669754524037
580,17790018,3.9823433617565542,0.0029431256742069698
581,17450003,4.955322461054282,0.0028074555431986644
582,17391004,6.836093104645529,0.002526078688721551
583,18350007,1.3583792567957116,0.002359044659654379
584,18367010,0.7143940533275579,0.00232343736048187
585,18367007,0.7223275876511314,0.002311252036521073
586,17407005,6.162288127151959,0.0021795628956021327
587,17391009,6.733851913549397,0.0019747139941041956
588,17403003,5.731594230786744,0.0019359976155364088
589,18367009,0.7114612640500506,0.0018211153914693059
590,18367006,0.7201429840932672,0.001741825478242025
591,17372004,4.825787051640843,0.0016461471751564622
592,17387003,5.583863174376835,0.001616041565254751
